49.81731,17.081,CZ,Troubelice
49.52039,18.238,CZ,Trojanovice
49.29603,17.84191,CZ,Trnava
50.64286,13.99449,CZ,Trmice
49.67763,18.67078,CZ,Třinec
49.71147,15.01356,CZ,Trhový Štěpánov
48.84231,14.63924,CZ,Trhové Sviny
49.29092,15.48211,CZ,Třešť
49.86912,15.58002,CZ,Třemošnice
49.81584,13.39499,CZ,Třemošná
49.97244,14.29127,CZ,Třebotov
49.00364,14.77065,CZ,Třeboň
49.21492,15.88166,CZ,Třebíč
50.47632,13.99005,CZ,Třebenice
50.20097,15.99223,CZ,Třebechovice pod Orebem
49.13088,17.43622,CZ,Traplice
49.43083,17.28795,CZ,Tovačov
50.06049,12.98506,CZ,Toužim
49.12187,17.54434,CZ,Topolná
49.25351,17.49559,CZ,Tlumačov
49.72425,13.23534,CZ,Tlučná
49.34872,16.42438,CZ,Tišnov
50.2698,14.55411,CZ,Tišice
49.56999,18.22148,CZ,Tichá
49.59317,17.12607,CZ,Těšetice
49.03956,16.77003,CZ,Těšany
50.511,14.15055,CZ,Terezín
50.59332,16.17026,CZ,Teplice nad Metují
50.6404,13.82451,CZ,Teplice
49.10187,16.71774,CZ,Telnice
49.18418,15.45275,CZ,Telč
49.22107,17.58733,CZ,Tečovice
48.8361,16.15558,CZ,Tasovice
50.73735,15.30585,CZ,Tanvald
49.79528,12.63365,CZ,Tachov
49.41441,14.6578,CZ,Tábor
49.71066,16.03214,CZ,Svratka
50.62596,15.81648,CZ,Svoboda nad Úpou
49.75594,16.46829,CZ,Svitavy
49.50178,16.59793,CZ,Svitávka
49.48136,13.28417,CZ,Švihov
49.68926,18.32762,CZ,Sviadnov
49.66801,15.40393,CZ,Světlá nad Sázavou
50.19223,12.62524,CZ,Svatava
49.23106,13.52018,CZ,Sušice
49.96528,16.97061,CZ,Šumperk
49.02858,17.72205,CZ,Šumice
48.86723,17.25676,CZ,Sudoměřice
49.91903,16.94516,CZ,Sudkov
48.86822,16.09471,CZ,Suchohrdly
48.89,14.8772,CZ,Suchdol nad Lužnicí
49.95247,15.16651,CZ,Suchdol
48.97001,17.71379,CZ,Suchá Loz
49.72342,18.07853,CZ,Studénka
50.55344,15.54936,CZ,Studenec
49.18516,15.28688,CZ,Studená
49.08402,14.05522,CZ,Strunkovice nad Blanicí
49.15846,15.19934,CZ,Strmilov
50.12674,14.49363,CZ,Střížkov
49.75565,12.997,CZ,Stříbro
49.15221,16.50399,CZ,Střelice
50.7028,14.80102,CZ,Stráž pod Ralskem
49.30326,13.24623,CZ,Strážov
48.90102,17.3168,CZ,Strážnice
50.79099,15.02683,CZ,Stráž nad Nisou
49.83104,17.13275,CZ,Strážná
49.66878,12.77546,CZ,Stráž
49.73552,13.75755,CZ,Strašice
48.90216,17.70671,CZ,Strání
49.94811,14.67745,CZ,Strančice
49.59181,18.11741,CZ,Štramberk
49.26141,13.90237,CZ,Strakonice
49.81691,18.52518,CZ,Stonava
49.50249,15.58863,CZ,Štoky
49.63909,13.16474,CZ,Stod
50.14631,13.96345,CZ,Stochov
49.96122,16.76576,CZ,Štíty
49.06881,17.98274,CZ,Štítná nad Vláří
49.91487,18.01245,CZ,Štítina
50.21572,15.74831,CZ,Stěžery
50.45298,14.37421,CZ,Štětí
